# timestamp scenario_index distance orientation rssi battery heart_rate
1459507834965 numberOfScenarios: 210
# Scenario 1 = 0.1m, -90.0°
1459508058389 5 0.1 30.0 -42 0 92
1459508058636 5 0.1 30.0 -42 0 92
1459508058885 5 0.1 30.0 -42 0 92
1459508059173 5 0.1 30.0 -42 0 92
1459508059374 5 0.1 30.0 -42 0 92
1459508059621 5 0.1 30.0 -42 0 92
1459508059867 5 0.1 30.0 -42 0 92
1459508060116 5 0.1 30.0 -42 0 92
1459508060361 5 0.1 30.0 -42 0 92
1459508060606 5 0.1 30.0 -42 0 92
1459508060851 5 0.1 30.0 -42 0 92
1459508061098 5 0.1 30.0 -42 0 92
1459508061344 5 0.1 30.0 -42 0 92
1459508061592 5 0.1 30.0 -42 0 92
1459508061838 5 0.1 30.0 -42 0 92
1459508062085 5 0.1 30.0 -42 0 92
1459508062335 5 0.1 30.0 -42 0 92
1459508062577 5 0.1 30.0 -42 0 92
1459508062823 5 0.1 30.0 -42 0 92
1459508063069 5 0.1 30.0 -42 0 92
1459508063315 5 0.1 30.0 -42 0 92
1459508063563 5 0.1 30.0 -42 0 92
1459508063807 5 0.1 30.0 -42 0 92
1459508064053 5 0.1 30.0 -42 0 92
1459508064302 5 0.1 30.0 -42 0 92
1459508064546 5 0.1 30.0 -42 0 92
1459508064793 5 0.1 30.0 -43 0 92
1459508065039 5 0.1 30.0 -42 0 92
1459508065284 5 0.1 30.0 -42 0 92
1459508065533 5 0.1 30.0 -43 0 92
1459508065778 5 0.1 30.0 -42 0 92
1459508066029 5 0.1 30.0 -43 0 92
1459508066271 5 0.1 30.0 -42 0 92
1459508066522 5 0.1 30.0 -42 0 92
1459508066763 5 0.1 30.0 -42 0 92
1459508067012 5 0.1 30.0 -43 0 92
1459508067256 5 0.1 30.0 -43 0 92
1459508067503 5 0.1 30.0 -42 0 92
1459508067748 5 0.1 30.0 -43 0 92
1459508067994 5 0.1 30.0 -42 0 92
1459508068241 5 0.1 30.0 -42 0 92
1459508068488 5 0.1 30.0 -42 0 92
1459508068734 5 0.1 30.0 -42 0 92
1459508069227 5 0.1 30.0 -42 0 92
1459508069471 5 0.1 30.0 -42 0 92
1459508069722 5 0.1 30.0 -42 0 92
1459508069964 5 0.1 30.0 -42 0 92
1459508070212 5 0.1 30.0 -42 0 92
1459508070457 5 0.1 30.0 -42 0 92
1459508070707 5 0.1 30.0 -42 0 92
1459508070949 5 0.1 30.0 -42 0 92
1459508071196 5 0.1 30.0 -41 0 92
1459508071442 5 0.1 30.0 -41 0 92
1459508071694 5 0.1 30.0 -42 0 92
1459508071935 5 0.1 30.0 -41 0 92
1459508072181 5 0.1 30.0 -41 0 92
1459508072432 5 0.1 30.0 -42 0 92
1459508072677 5 0.1 30.0 -42 0 92
1459508072919 5 0.1 30.0 -41 0 92
1459508073168 5 0.1 30.0 -41 0 92
1459508073416 5 0.1 30.0 -41 0 92
1459508073660 5 0.1 30.0 -42 0 92
1459508073906 5 0.1 30.0 -42 0 92
1459508074151 5 0.1 30.0 -42 0 92
1459508074397 5 0.1 30.0 -42 0 92
1459508074645 5 0.1 30.0 -42 0 92
1459508074894 5 0.1 30.0 -42 0 92
1459508075384 5 0.1 30.0 -42 0 92
1459508075874 5 0.1 30.0 -42 0 92
1459508076121 5 0.1 30.0 -42 0 92
1459508076370 5 0.1 30.0 -42 0 92
1459508076614 5 0.1 30.0 -42 0 92
1459508076861 5 0.1 30.0 -42 0 92
1459508077106 5 0.1 30.0 -42 0 92
# Scenario 6 = 0.1m, 60.0°
1459508088434 6 0.1 60.0 -41 0 92
1459508088680 6 0.1 60.0 -41 0 92
1459508088930 6 0.1 60.0 -41 0 92
1459508089177 6 0.1 60.0 -41 0 92
1459508089420 6 0.1 60.0 -41 0 92
1459508089666 6 0.1 60.0 -41 0 92
1459508089913 6 0.1 60.0 -41 0 92
1459508090159 6 0.1 60.0 -41 0 92
1459508090406 6 0.1 60.0 -41 0 92
1459508090653 6 0.1 60.0 -41 0 92
1459508090900 6 0.1 60.0 -41 0 92
1459508091143 6 0.1 60.0 -41 0 92
1459508091389 6 0.1 60.0 -41 0 92
1459508091640 6 0.1 60.0 -41 0 92
1459508091882 6 0.1 60.0 -41 0 92
1459508092129 6 0.1 60.0 -41 0 92
1459508092378 6 0.1 60.0 -41 0 92
1459508092624 6 0.1 60.0 -41 0 92
1459508092870 6 0.1 60.0 -41 0 92
1459508093118 6 0.1 60.0 -41 0 92
1459508093606 6 0.1 60.0 -41 0 92
1459508093854 6 0.1 60.0 -41 0 92
1459508094099 6 0.1 60.0 -41 0 92
1459508094345 6 0.1 60.0 -41 0 92
1459508094594 6 0.1 60.0 -42 0 92
1459508094839 6 0.1 60.0 -41 0 92
1459508095083 6 0.1 60.0 -41 0 92
1459508095334 6 0.1 60.0 -41 0 92
1459508095579 6 0.1 60.0 -41 0 92
1459508095824 6 0.1 60.0 -41 0 92
1459508096069 6 0.1 60.0 -42 0 92
1459508096562 6 0.1 60.0 -41 0 92
1459508096810 6 0.1 60.0 -41 0 92
1459508097055 6 0.1 60.0 -41 0 92
1459508097301 6 0.1 60.0 -41 0 92
1459508097548 6 0.1 60.0 -41 0 92
1459508097794 6 0.1 60.0 -41 0 92
1459508098039 6 0.1 60.0 -42 0 92
1459508098285 6 0.1 60.0 -43 0 92
1459508098531 6 0.1 60.0 -42 0 92
1459508098777 6 0.1 60.0 -42 0 92
1459508099026 6 0.1 60.0 -42 0 92
1459508099272 6 0.1 60.0 -42 0 92
1459508099522 6 0.1 60.0 -42 0 92
1459508099763 6 0.1 60.0 -42 0 92
1459508100009 6 0.1 60.0 -42 0 92
1459508100256 6 0.1 60.0 -42 0 92
1459508100502 6 0.1 60.0 -42 0 92
1459508100749 6 0.1 60.0 -42 0 92
1459508100994 6 0.1 60.0 -42 0 92
1459508101244 6 0.1 60.0 -42 0 92
1459508101488 6 0.1 60.0 -42 0 92
1459508101735 6 0.1 60.0 -42 0 92
1459508101982 6 0.1 60.0 -42 0 92
1459508102227 6 0.1 60.0 -42 0 92
1459508102473 6 0.1 60.0 -42 0 92
1459508102720 6 0.1 60.0 -42 0 92
1459508102965 6 0.1 60.0 -42 0 92
1459508103211 6 0.1 60.0 -42 0 92
1459508103457 6 0.1 60.0 -42 0 92
1459508103951 6 0.1 60.0 -42 0 92
1459508104196 6 0.1 60.0 -42 0 92
1459508104444 6 0.1 60.0 -42 0 92
1459508104688 6 0.1 60.0 -42 0 92
1459508105182 6 0.1 60.0 -42 0 92
1459508105428 6 0.1 60.0 -42 0 92
1459508105674 6 0.1 60.0 -42 0 92
1459508105919 6 0.1 60.0 -42 0 92
1459508106168 6 0.1 60.0 -42 0 92
1459508106413 6 0.1 60.0 -42 0 92
1459508106660 6 0.1 60.0 -42 0 92
1459508106905 6 0.1 60.0 -42 0 92
1459508107154 6 0.1 60.0 -42 0 92
